volume,path,offset,size,date,kind,head4
TO7BGM,/TOA_SFXBGM_T012.ADX,571394048,5672960,2005-10-13 11:59:28 +36,ADX,80000520
TO7BGM,/TOA_SFXBGM_T013.ADX,577067008,5740544,2005-10-13 11:59:28 +36,ADX,800001e4
TO7BGM,/TOA_SFXBGM_T014.ADX,582807552,5857280,2005-10-13 11:59:29 +36,ADX,80000260
TO7BGM,/TOA_SFXBGM_T015.ADX,588664832,6082560,2005-10-13 11:59:29 +36,ADX,800002e0
TO7BGM,/TOA_SFXBGM_T016.ADX,594747392,4481024,2005-10-11 21:23:37 +36,ADX,800007e8
TO7BGM,/TOA_SFXBGM_T017.ADX,599228416,8130560,2005-10-13 11:59:30 +36,ADX,80000634
TO7BGM,/TOA_SFXBGM_T018.ADX,607358976,2428928,2005-10-05 12:03:01 +36,ADX,800000b4
TO7BGM,/TOA_SFXBGM_T019.ADX,609787904,2428928,2005-10-05 12:03:01 +36,ADX,800000b4
TO7BGM,/TOA_SFXBGM_T020.ADX,612216832,2428928,2005-10-05 12:03:01 +36,ADX,800000b4
TO7BGM,/TOA_SFXBGM_X001.ADX,614645760,1243136,2005-10-07 16:26:47 +36,ADX,8000029c
TO7BGM,/TOA_SFXBGM_X002.ADX,615888896,1271808,2005-10-07 16:26:47 +36,ADX,8000029c
TO7BGM,/TOA_SFXBGM_X003.ADX,617160704,1267712,2005-10-07 16:26:47 +36,ADX,8000029c
TO7BGM,/TOA_SFXBGM_X004.ADX,618428416,1239040,2005-10-07 16:26:48 +36,ADX,8000029c
TO7BGM,/TOA_SFXBGM_X005.ADX,619667456,1234944,2005-10-07 16:26:49 +36,ADX,8000029c
TO7BGM,/TOA_SFXBGM_X006.ADX,620902400,1243136,2005-10-07 16:26:49 +36,ADX,8000029c
TO7BGM,/TOA_SFXBGM_X007.ADX,622145536,1251328,2005-10-07 16:26:49 +36,ADX,8000029c
TO7BGM,/VSSVER.SCC,623396864,2400,2005-10-21 11:22:56 +36,VSSVER.SCC,34120100
TO7SE,/AJI.SE2,79872,224,2005-07-15 12:42:12 +36,iSE2,69534532
TO7SE,/ANI.SE2,81920,224,2005-07-15 12:42:12 +36,iSE2,69534532
TO7SE,/BAS.SE2,83968,224,2005-07-15 12:42:12 +36,iSE2,69534532
TO7SE,/BNI.SE2,86016,224,2005-07-15 12:42:12 +36,iSE2,69534532
TO7SE,/BTL.SE2,88064,555648,2005-11-11 21:01:13 +36,iSE2,69534532
TO7SE,/CAP.SE2,645120,224,2005-07-15 12:42:12 +36,iSE2,69534532
TO7SE,/CAS.SE2,647168,224,2005-07-15 12:42:12 +36,iSE2,69534532
TO7SE,/CHD.SE2,649216,224,2005-07-15 12:42:12 +36,iSE2,69534532
TO7SE,/CHT_000.SKT,651264,159461,2005-10-05 12:08:15 +36,codec block,03dc6e02
TO7SE,/CHT_001.SKT,811008,65936,2005-11-01 17:03:49 +36,codec block,03870101
TO7SE,/CHT_002.SKT,878592,54935,2005-11-01 17:03:49 +36,codec block,038ed600
TO7SE,/CHT_003.SKT,933888,174533,2005-11-01 17:03:49 +36,codec block,03bca902
TO7SE,/CHT_004.SKT,1110016,142292,2005-11-01 17:03:49 +36,codec block,03cb2b02
TO7SE,/CHT_005.SKT,1253376,85137,2005-11-01 17:03:49 +36,codec block,03884c01
TO7SE,/CHT_006.SKT,1339392,78191,2005-11-01 17:03:49 +36,codec block,03663101
TO7SE,/CHT_007.SKT,1419264,166700,2005-11-01 17:03:49 +36,codec block,03238b02
TO7SE,/CHT_008.SKT,1587200,144884,2005-11-01 17:03:49 +36,codec block,03eb3502
TO7SE,/CHT_009.SKT,1732608,137096,2005-11-01 17:03:49 +36,codec block,037f1702
TO7SE,/CHT_010.SKT,1869824,128735,2005-11-01 17:03:49 +36,codec block,03d6f601
TO7SE,/CHT_011.SKT,1998848,139080,2005-11-01 17:03:49 +36,codec block,033f1f02
TO7SE,/CHT_012.SKT,2138112,116642,2005-11-01 17:03:49 +36,codec block,0399c701
TO7SE,/CHT_013.SKT,2254848,217690,2005-11-01 17:03:49 +36,codec block,03515203
TO7SE,/CHT_014.SKT,2473984,290005,2005-11-01 17:03:49 +36,codec block,03cc6c04
TO7SE,/CHT_015.SKT,2764800,122776,2005-11-01 17:03:49 +36,codec block,038fdf01
TO7SE,/CHT_016.SKT,2887680,80386,2005-11-01 17:03:49 +36,codec block,03f93901
TO7SE,/CHT_017.SKT,2969600,253685,2005-11-06 20:45:50 +36,codec block,03ecde03
TO7SE,/CHT_018.SKT,3223552,164791,2005-11-01 17:03:49 +36,codec block,03ae8302
TO7SE,/CHT_019.SKT,3389440,72548,2005-11-01 17:03:49 +36,codec block,035b1b01
TO7SE,/CHT_020.SKT,3463168,131483,2005-11-01 17:03:49 +36,codec block,03920102
TO7SE,/CHT_021.SKT,3596288,205689,2005-11-01 17:03:49 +36,codec block,03702303
TO7SE,/CHT_022.SKT,3803136,200756,2005-11-01 17:03:50 +36,codec block,032b1003
TO7SE,/CHT_023.SKT,4005888,153930,2005-11-01 17:03:50 +36,codec block,03415902
TO7SE,/CHT_024.SKT,4161536,192256,2005-11-01 17:03:50 +36,codec block,03f7ee02
TO7SE,/CHT_025.SKT,4354048,187079,2005-11-01 17:03:50 +36,codec block,03beda02
TO7SE,/CHT_026.SKT,4542464,118247,2005-11-01 17:03:50 +36,codec block,03decd01
TO7SE,/CHT_027.SKT,4661248,105139,2005-11-01 17:03:50 +36,codec block,03aa9a01
TO7SE,/CHT_028.SKT,4767744,44915,2005-11-06 20:45:56 +36,codec block,036aaf00
TO7SE,/CHT_029.SKT,4812800,266506,2005-11-01 17:03:50 +36,codec block,03011104
TO7SE,/CHT_030.SKT,5081088,106161,2005-11-01 17:03:50 +36,codec block,03a89e01
TO7SE,/CHT_031.SKT,5187584,124146,2005-11-01 17:03:50 +36,codec block,03e9e401
TO7SE,/CHT_032.SKT,5312512,209335,2005-11-01 17:03:50 +36,codec block,03ae3103
TO7SE,/CHT_033.SKT,5523456,219663,2005-11-01 17:03:50 +36,codec block,03065a03
TO7SE,/CHT_034.SKT,5744640,286734,2005-11-01 17:03:50 +36,codec block,03056004
TO7SE,/CHT_035.SKT,6033408,187762,2005-11-01 17:03:50 +36,codec block,0369dd02
TO7SE,/CHT_036.SKT,6221824,271093,2005-11-01 17:03:50 +36,codec block,03ec2204
TO7SE,/CHT_037.SKT,6494208,165370,2005-11-01 17:03:50 +36,codec block,03f18502
TO7SE,/CHT_038.SKT,6660096,113391,2005-11-01 17:03:50 +36,codec block,03e6ba01
TO7SE,/CHT_039.SKT,6774784,265179,2005-11-01 17:03:50 +36,codec block,03d20b04
TO7SE,/CHT_040.SKT,7041024,304186,2005-11-06 20:46:03 +36,codec block,0331a404
TO7SE,/CHT_041.SKT,7346176,122780,2005-11-01 17:03:50 +36,codec block,0393df01
TO7SE,/CHT_042.SKT,7469056,238299,2005-11-06 20:46:10 +36,codec block,03d2a203
TO7SE,/CHT_043.SKT,7708672,126902,2005-11-01 17:03:50 +36,codec block,03adef01
TO7SE,/CHT_044.SKT,7835648,146778,2005-11-01 17:03:50 +36,codec block,03513d02
TO7SE,/CHT_045.SKT,7983104,267399,2005-11-01 17:03:51 +36,codec block,037e1404
TO7SE,/CHT_046.SKT,8251392,156344,2005-11-06 20:46:17 +36,codec block,03af6202
TO7SE,/CHT_047.SKT,8409088,274329,2005-11-01 17:03:51 +36,codec block,03902f04
TO7SE,/CHT_048.SKT,8683520,162665,2005-11-01 17:03:51 +36,codec block,03607b02
TO7SE,/CHT_049.SKT,8847360,290800,2005-11-06 20:46:23 +36,codec block,03e76f04
TO7SE,/CHT_050.SKT,9138176,182491,2005-11-06 20:46:29 +36,codec block,03d2c802
TO7SE,/CHT_051.SKT,9322496,132893,2005-11-01 17:03:51 +36,codec block,03140702
TO7SE,/CHT_052.SKT,9455616,199206,2005-11-01 17:03:51 +36,codec block,031d0a03
TO7SE,/CHT_053.SKT,9656320,143505,2005-11-01 17:03:51 +36,codec block,03883002
TO7SE,/CHT_054.SKT,9801728,228181,2005-11-01 17:03:51 +36,codec block,034c7b03
TO7SE,/CHT_055.SKT,10031104,219534,2005-11-01 17:03:51 +36,codec block,03855903
TO7SE,/CHT_056.SKT,10252288,309110,2005-11-06 20:46:36 +36,codec block,036db704
TO7SE,/CHT_057.SKT,10561536,129659,2005-11-01 17:03:51 +36,codec block,0372fa01
TO7SE,/CHT_058.SKT,10692608,302109,2005-11-01 17:03:51 +36,codec block,03149c04
TO7SE,/CHT_059.SKT,10995712,184662,2005-11-01 17:03:51 +36,codec block,034dd102
TO7SE,/CHT_060.SKT,11182080,131736,2005-11-01 17:03:51 +36,codec block,038f0202
TO7SE,/CHT_061.SKT,11315200,141234,2005-11-01 17:03:51 +36,codec block,03a92702
TO7SE,/CHT_062.SKT,11456512,177797,2005-11-01 17:03:51 +36,codec block,037cb602
TO7SE,/CHT_063.SKT,11634688,108373,2005-11-01 17:03:51 +36,codec block,034ca701
TO7SE,/CHT_064.SKT,11743232,209525,2005-11-01 17:03:51 +36,codec block,036c3203
TO7SE,/CHT_065.SKT,11954176,205310,2005-11-01 17:03:51 +36,codec block,03f52103
TO7SE,/CHT_066.SKT,12161024,108415,2005-11-01 17:03:51 +36,codec block,0376a701
TO7SE,/CHT_067.SKT,12269568,293831,2005-11-01 17:03:51 +36,codec block,03be7b04
TO7SE,/CHT_068.SKT,12564480,128962,2005-11-01 17:03:51 +36,codec block,03b9f701
TO7SE,/CHT_069.SKT,12693504,176935,2005-11-01 17:03:51 +36,codec block,031eb302
TO7SE,/CHT_070.SKT,12871680,273570,2005-11-01 17:03:51 +36,codec block,03992c04
TO7SE,/CHT_071.SKT,13146112,97505,2005-11-01 17:03:51 +36,codec block,03d87c01
TO7SE,/CHT_072.SKT,13244416,96668,2005-11-01 17:03:51 +36,codec block,03937901
TO7SE,/CHT_073.SKT,13342720,128943,2005-11-01 17:03:51 +36,codec block,03a6f701
TO7SE,/CHT_074.SKT,13471744,145810,2005-11-01 17:03:52 +36,codec block,03893902
TO7SE,/CHT_075.SKT,13619200,157998,2005-11-01 17:03:52 +36,codec block,03256902
TO7SE,/CHT_076.SKT,13778944,180633,2005-11-01 17:03:52 +36,codec block,0390c102
TO7SE,/CHT_077.SKT,13961216,230482,2005-11-01 17:03:52 +36,codec block,03498403
TO7SE,/CHT_078.SKT,14192640,238660,2005-11-01 17:03:52 +36,codec block,033ba403
TO7SE,/CHT_079.SKT,14432256,192528,2005-11-01 17:03:52 +36,codec block,0307f002
TO7SE,/CHT_080.SKT,14626816,178755,2005-11-01 17:03:52 +36,codec block,033aba02
TO7SE,/CHT_081.SKT,14807040,169010,2005-11-01 17:03:52 +36,codec block,03299402
TO7SE,/CHT_082.SKT,14977024,179313,2005-11-01 17:03:52 +36,codec block,0368bc02
TO7SE,/CHT_083.SKT,15157248,221928,2005-11-01 17:03:52 +36,codec block,03df6203
TO7SE,/CHT_084.SKT,15380480,300229,2005-11-01 17:03:52 +36,codec block,03bc9404
TO7SE,/CHT_085.SKT,15681536,265002,2005-11-01 17:03:52 +36,codec block,03210b04
TO7SE,/CHT_086.SKT,15947776,259078,2005-11-01 17:03:52 +36,codec block,03fdf303
TO7SE,/CHT_087.SKT,16207872,126399,2005-11-06 23:17:26 +36,codec block,03b6ed01
TO7SE,/CHT_088.SKT,16334848,194122,2005-11-01 17:03:52 +36,codec block,0341f602
TO7SE,/CHT_089.SKT,16529408,208080,2005-11-01 17:03:52 +36,codec block,03c72c03
TO7SE,/CHT_090.SKT,16738304,138933,2005-11-01 17:03:52 +36,codec block,03ac1e02
TO7SE,/CHT_091.SKT,16877568,288550,2005-11-01 17:03:52 +36,codec block,031d6704
TO7SE,/CHT_092.SKT,17166336,222325,2005-11-01 17:03:52 +36,codec block,036c6403
TO7SE,/CHT_093.SKT,17389568,273874,2005-11-01 17:03:52 +36,codec block,03c92d04
TO7SE,/CHT_094.SKT,17664000,297175,2005-11-01 17:03:52 +36,codec block,03ce8804
TO7SE,/CHT_095.SKT,17963008,300434,2005-11-01 17:03:52 +36,codec block,03899504
TO7SE,/CHT_096.SKT,18264064,303127,2005-11-01 17:03:52 +36,codec block,030ea004
TO7SE,/CHT_097.SKT,18569216,154061,2005-11-01 17:03:52 +36,codec block,03c45902
TO7SE,/CHT_098.SKT,18724864,262932,2005-11-01 17:03:52 +36,codec block,030b0304
TO7SE,/CHT_099.SKT,18989056,145299,2005-11-01 17:03:52 +36,codec block,038a3702
TO7SE,/CHT_100.SKT,19134464,303792,2005-11-01 17:03:52 +36,codec block,03a7a204
TO7SE,/CHT_101.SKT,19439616,219635,2005-11-01 17:03:52 +36,codec block,03ea5903
TO7SE,/CHT_102.SKT,19660800,210108,2005-11-01 17:03:52 +36,codec block,03b33403
TO7SE,/CHT_103.SKT,19871744,178925,2005-11-01 17:03:52 +36,codec block,03e4ba02
TO7SE,/CHT_104.SKT,20051968,86703,2005-11-01 17:03:53 +36,codec block,03a65201
TO7SE,/CHT_105.SKT,20140032,287813,2005-11-01 17:03:53 +36,codec block,033c6404
TO7SE,/CHT_106.SKT,20428800,240517,2005-11-01 17:03:53 +36,codec block,037cab03
TO7SE,/CHT_107.SKT,20670464,194573,2005-11-01 17:03:53 +36,codec block,0304f802
TO7SE,/CHT_108.SKT,20867072,249593,2005-11-01 17:03:53 +36,codec block,03f0ce03
TO7SE,/CHT_109.SKT,21116928,137940,2005-11-01 17:03:53 +36,codec block,03cb1a02
TO7SE,/CHT_110.SKT,21256192,151510,2005-11-01 17:03:53 +36,codec block,03cd4f02
TO7SE,/CHT_111.SKT,21407744,299249,2005-11-01 17:03:53 +36,codec block,03e89004
TO7SE,/CHT_112.SKT,21708800,81525,2005-11-01 17:03:53 +36,codec block,036c3e01
TO7SE,/CHT_113.SKT,21790720,180826,2005-11-01 17:03:53 +36,codec block,0351c202
TO7SE,/CHT_114.SKT,21972992,99610,2005-11-01 17:03:53 +36,codec block,03118501
TO7SE,/CHT_115.SKT,22073344,135065,2005-11-01 17:03:53 +36,codec block,03900f02
TO7SE,/CHT_116.SKT,22208512,279237,2005-11-01 17:03:53 +36,codec block,03bc4204
TO7SE,/CHT_117.SKT,22489088,36120,2005-11-01 17:03:53 +36,codec block,030f8d00
TO7SE,/CHT_118.SKT,22525952,294738,2005-11-01 17:03:53 +36,codec block,03497f04
TO7SE,/CHT_119.SKT,22820864,274689,2005-11-01 17:03:53 +36,codec block,03f83004
TO7SE,/CHT_120.SKT,23097344,97389,2005-11-01 17:03:53 +36,codec block,03647c01
TO7SE,/CHT_121.SKT,23195648,171862,2005-11-01 17:03:53 +36,codec block,034d9f02
TO7SE,/CHT_122.SKT,23367680,278540,2005-11-01 17:03:53 +36,codec block,03034004
TO7SE,/CHT_123.SKT,23648256,287407,2005-11-01 17:03:53 +36,codec block,03a66204
TO7SE,/CHT_124.SKT,23937024,226209,2005-11-01 17:03:53 +36,codec block,03987303
TO7SE,/CHT_125.SKT,24164352,301995,2005-11-01 17:03:53 +36,codec block,03a29b04
TO7SE,/CHT_126.SKT,24467456,292032,2005-11-01 17:03:53 +36,codec block,03b77404
TO7SE,/CHT_127.SKT,24760320,172329,2005-11-01 17:03:53 +36,codec block,0320a102
TO7SE,/CHT_128.SKT,24934400,200776,2005-11-07 10:57:29 +36,codec block,033f1003
TO7SE,/CHT_129.SKT,25137152,147343,2005-11-01 17:03:53 +36,codec block,03863f02
TO7SE,/CHT_130.SKT,25284608,294273,2005-11-01 17:03:54 +36,codec block,03787d04
TO7SE,/CHT_131.SKT,25579520,135355,2005-11-01 17:03:54 +36,codec block,03b21002
TO7SE,/CHT_132.SKT,25716736,187468,2005-11-01 17:03:54 +36,codec block,0343dc02
TO7SE,/CHT_133.SKT,25905152,291302,2005-11-01 17:03:54 +36,codec block,03dd7104
TO7SE,/CHT_134.SKT,26198016,37924,2005-11-01 17:03:54 +36,codec block,011b9400
TO7SE,/CHT_135.SKT,26236928,198203,2005-11-01 17:03:54 +36,codec block,03320603
TO7SE,/CHT_136.SKT,26435584,214929,2005-11-01 17:03:54 +36,codec block,03884703
TO7SE,/CHT_137.SKT,26650624,90850,2005-11-01 17:03:54 +36,codec block,03d96201
TO7SE,/CHT_138.SKT,26742784,188868,2005-11-01 17:03:54 +36,codec block,03bbe102
TO7SE,/CHT_139.SKT,26933248,129147,2005-11-01 17:03:54 +36,codec block,0372f801
TO7SE,/CHT_140.SKT,27064320,191448,2005-11-01 17:03:54 +36,codec block,03cfeb02
TO7SE,/CHT_141.SKT,27256832,205415,2005-11-01 17:03:54 +36,codec block,035e2203
TO7SE,/CHT_142.SKT,27463680,194388,2005-11-01 17:03:54 +36,codec block,034bf702
TO7SE,/CHT_143.SKT,27658240,194667,2005-11-01 17:03:54 +36,codec block,0362f802
TO7SE,/CHT_144.SKT,27854848,203867,2005-11-06 23:17:26 +36,codec block,03521c03
TO7SE,/CHT_145.SKT,28059648,202947,2005-11-01 17:03:54 +36,codec block,03ba1803
TO7SE,/CHT_146.SKT,28264448,239401,2005-11-01 17:03:54 +36,codec block,0320a703
TO7SE,/CHT_147.SKT,28504064,147322,2005-11-01 17:03:54 +36,codec block,03713f02
TO7SE,/CHT_148.SKT,28651520,264693,2005-11-01 17:03:54 +36,codec block,03ec0904
TO7SE,/CHT_149.SKT,28917760,264624,2005-11-01 17:03:54 +36,codec block,03a70904
TO7SE,/CHT_150.SKT,29184000,287107,2005-11-01 17:03:54 +36,codec block,037a6104
TO7SE,/CHT_151.SKT,29472768,112549,2005-11-01 17:03:54 +36,codec block,039cb701
TO7SE,/CHT_152.SKT,29585408,303028,2005-11-01 17:03:54 +36,codec block,03ab9f04
TO7SE,/CHT_153.SKT,29888512,220563,2005-11-01 17:03:54 +36,codec block,038a5d03
TO7SE,/CHT_154.SKT,30109696,231129,2005-11-01 17:03:54 +36,codec block,03d08603
TO7SE,/CHT_155.SKT,30341120,286045,2005-11-01 17:03:54 +36,codec block,03545d04
TO7SE,/CHT_156.SKT,30627840,256458,2005-11-01 17:03:54 +36,codec block,03c1e903
TO7SE,/CHT_157.SKT,30885888,246806,2005-11-01 17:03:54 +36,codec block,030dc403
TO7SE,/CHT_158.SKT,31133696,280075,2005-11-01 17:03:55 +36,codec block,03024604
TO7SE,/CHT_159.SKT,31414272,291987,2005-11-01 17:03:55 +36,codec block,038a7404
TO7SE,/CHT_160.SKT,31707136,279845,2005-11-01 17:03:55 +36,codec block,031c4504
TO7SE,/CHT_161.SKT,31987712,317466,2005-11-01 17:03:55 +36,codec block,0311d804
TO7SE,/CHT_162.SKT,32307200,221441,2005-11-01 17:03:55 +36,codec block,03f86003
TO7SE,/CHT_163.SKT,32530432,289250,2005-11-01 17:03:55 +36,codec block,03d96904
TO7SE,/CHT_164.SKT,32821248,295754,2005-11-01 17:03:55 +36,codec block,03418304
TO7SE,/CHT_165.SKT,33118208,292657,2005-11-01 17:03:55 +36,codec block,03287704
TO7SE,/CHT_166.SKT,33411072,230293,2005-11-01 17:03:55 +36,codec block,038c8303
TO7SE,/CHT_167.SKT,33642496,303195,2005-11-01 17:03:55 +36,codec block,0352a004
TO7SE,/CHT_168.SKT,33947648,1647,2005-11-01 17:03:55 +36,codec block,01660600
TO7SE,/CHT_169.SKT,33949696,244943,2005-11-01 17:03:55 +36,codec block,03c6bc03
TO7SE,/CHT_170.SKT,34195456,233675,2005-11-01 17:03:55 +36,codec block,03c29003
TO7SE,/CHT_171.SKT,34430976,300023,2005-11-01 17:03:55 +36,codec block,03ee9304
TO7SE,/CHT_172.SKT,34732032,214771,2005-11-01 17:03:55 +36,codec block,03ea4603
TO7SE,/CHT_173.SKT,34947072,77058,2005-11-01 17:03:55 +36,codec block,03f92c01
TO7SE,/CHT_174.SKT,35024896,256362,2005-11-01 17:03:55 +36,codec block,0361e903
TO7SE,/CHT_175.SKT,35282944,235969,2005-11-01 17:03:55 +36,codec block,03b89903
TO7SE,/CHT_176.SKT,35520512,212256,2005-11-01 17:03:55 +36,codec block,03173d03
TO7SE,/CHT_177.SKT,35733504,284266,2005-11-01 17:03:55 +36,codec block,03615604
TO7SE,/CHT_178.SKT,36018176,144354,2005-11-01 17:03:55 +36,codec block,03d93302
TO7SE,/CHT_179.SKT,36163584,247241,2005-11-01 17:03:55 +36,codec block,03c0c503
TO7SE,/CHT_180.SKT,36411392,241449,2005-11-01 17:03:55 +36,codec block,0320af03
TO7SE,/CHT_181.SKT,36653056,113904,2005-11-01 17:03:55 +36,codec block,03e7bc01
TO7SE,/CHT_182.SKT,36767744,225216,2005-11-01 17:03:55 +36,codec block,03b76f03
TO7SE,/CHT_183.SKT,36993024,254524,2005-11-01 17:03:55 +36,codec block,0333e203
TO7SE,/CHT_184.SKT,37249024,339836,2005-11-01 17:03:56 +36,codec block,03732f05
TO7SE,/CHT_185.SKT,37588992,169746,2005-11-01 17:03:56 +36,codec block,03099702
TO7SE,/CHT_186.SKT,37758976,196286,2005-11-06 23:17:26 +36,codec block,03b5fe02
TO7SE,/CHT_187.SKT,37955584,177351,2005-11-01 17:03:56 +36,codec block,03beb402
TO7SE,/CHT_188.SKT,38133760,184447,2005-11-01 17:03:56 +36,codec block,0376d002
TO7SE,/CHT_189.SKT,38320128,30756,2005-11-01 17:03:56 +36,codec block,031b7800
TO7SE,/CHT_190.SKT,38352896,51499,2005-11-01 17:03:56 +36,codec block,0322c900
TO7SE,/CHT_191.SKT,38406144,41687,2005-11-01 17:03:56 +36,codec block,03cea200
TO7SE,/CHT_192.SKT,38449152,31479,2005-11-01 17:03:56 +36,codec block,03ee7a00
TO7SE,/CHT_193.SKT,38481920,135203,2005-11-01 17:03:56 +36,codec block,031a1002
TO7SE,/CHT_194.SKT,38619136,193090,2005-11-01 17:03:56 +36,codec block,0339f202
TO7SE,/CHT_195.SKT,38813696,206661,2005-11-01 17:03:56 +36,codec block,033c2703
TO7SE,/CHT_196.SKT,39020544,190735,2005-11-01 17:03:56 +36,codec block,0306e902
TO7SE,/CHT_197.SKT,39213056,172114,2005-11-01 17:03:56 +36,codec block,0349a002
TO7SE,/CHT_198.SKT,39387136,183613,2005-11-01 17:03:56 +36,codec block,0334cd02
TO7SE,/CHT_199.SKT,39571456,213634,2005-11-01 17:03:56 +36,codec block,03794203
TO7SE,/CHT_200.SKT,39786496,299540,2005-11-01 17:03:56 +36,codec block,030b9204
TO7SE,/CHT_201.SKT,40087552,286712,2005-11-01 17:03:56 +36,codec block,03ef5f04
TO7SE,/CHT_202.SKT,40374272,306543,2005-11-01 17:03:56 +36,codec block,0366ad04
TO7SE,/CHT_203.SKT,40681472,211202,2005-11-01 17:03:56 +36,codec block,03f93803
TO7SE,/CHT_204.SKT,40894464,100343,2005-11-01 17:03:56 +36,codec block,03ee8701
TO7SE,/CHT_205.SKT,40994816,185416,2005-11-01 17:03:56 +36,codec block,033fd402
TO7SE,/CHT_206.SKT,41181184,255355,2005-11-01 17:03:56 +36,codec block,0372e503
TO7SE,/CHT_207.SKT,41437184,284993,2005-11-01 17:03:56 +36,codec block,03385904
TO7SE,/CHT_208.SKT,41723904,288909,2005-11-01 17:03:56 +36,codec block,03846804
TO7SE,/CHT_209.SKT,42014720,198564,2005-11-01 17:03:56 +36,codec block,039b0703
TO7SE,/CHT_210.SKT,42213376,194225,2005-11-01 17:03:56 +36,codec block,03a8f602
TO7SE,/CHT_211.SKT,42407936,190453,2005-11-01 17:03:56 +36,codec block,03ece702
TO7SE,/CHT_212.SKT,42598400,301057,2005-11-01 17:03:56 +36,codec block,03f89704
TO7SE,/CHT_213.SKT,42901504,198786,2005-11-01 17:03:56 +36,codec block,03790803
TO7SE,/CHT_214.SKT,43102208,155410,2005-11-01 17:03:56 +36,codec block,03095f02
TO7SE,/CHT_215.SKT,43257856,302371,2005-11-01 17:03:56 +36,codec block,031a9d04
TO7SE,/CHT_216.SKT,43560960,211831,2005-11-01 17:03:56 +36,codec block,036e3b03
TO7SE,/CHT_217.SKT,43773952,274037,2005-11-01 17:03:56 +36,codec block,036c2e04
TO7SE,/CHT_218.SKT,44048384,244093,2005-11-01 17:03:56 +36,codec block,0374b903
TO7SE,/CHT_219.SKT,44294144,178493,2005-11-01 17:03:56 +36,codec block,0334b902
TO7SE,/CHT_220.SKT,44474368,217559,2005-11-01 17:03:56 +36,codec block,03ce5103
TO7SE,/CHT_221.SKT,44693504,175871,2005-11-01 17:03:57 +36,codec block,03f6ae02
TO7SE,/CHT_222.SKT,44869632,179338,2005-11-01 17:03:57 +36,codec block,0381bc02
TO7SE,/CHT_223.SKT,45049856,161675,2005-11-01 17:03:57 +36,codec block,03827702
TO7SE,/CHT_224.SKT,45211648,200524,2005-11-01 17:03:57 +36,codec block,03430f03
TO7SE,/CHT_225.SKT,45412352,303329,2005-11-01 17:03:57 +36,codec block,03d8a004
TO7SE,/CHT_226.SKT,45717504,293040,2005-11-01 17:03:57 +36,codec block,03a77804
TO7SE,/CHT_227.SKT,46012416,125245,2005-11-01 17:03:57 +36,codec block,0334e901
TO7SE,/CHT_228.SKT,46139392,297255,2005-11-01 17:03:57 +36,codec block,031e8904
TO7SE,/CHT_229.SKT,46438400,301254,2005-11-01 17:03:57 +36,codec block,03bd9804
TO7SE,/CHT_230.SKT,46741504,140422,2005-11-01 17:03:57 +36,codec block,037d2402
TO7SE,/CHT_231.SKT,46882816,165751,2005-11-01 17:03:57 +36,codec block,036e8702
TO7SE,/CHT_232.SKT,47048704,1647,2005-11-01 17:03:57 +36,codec block,01660600
TO7SE,/CHT_233.SKT,47050752,146716,2005-11-01 17:03:57 +36,codec block,03133d02
TO7SE,/CHT_234.SKT,47198208,253405,2005-11-01 17:03:57 +36,codec block,03d4dd03
TO7SE,/CHT_235.SKT,47452160,251113,2005-11-01 17:03:57 +36,codec block,03e0d403
TO7SE,/CHT_236.SKT,47704064,238136,2005-11-01 17:03:57 +36,codec block,032fa203
TO7SE,/CHT_237.SKT,47943680,187510,2005-11-01 17:03:57 +36,codec block,036ddc02
TO7SE,/CHT_238.SKT,48132096,303471,2005-11-01 17:03:57 +36,codec block,0366a104
TO7SE,/CHT_239.SKT,48437248,150392,2005-11-01 17:03:57 +36,codec block,036f4b02
TO7SE,/CHT_240.SKT,48588800,244059,2005-11-01 17:03:57 +36,codec block,0352b903
TO7SE,/CHT_241.SKT,48834560,302082,2005-11-01 17:03:57 +36,codec block,03f99b04
TO7SE,/CHT_242.SKT,49137664,182598,2005-11-01 17:03:57 +36,codec block,033dc902
TO7SE,/CHT_243.SKT,49321984,218885,2005-11-01 17:03:57 +36,codec block,03fc5603
TO7SE,/CHT_244.SKT,49541120,141639,2005-11-01 17:03:57 +36,codec block,033e2902
TO7SE,/CHT_245.SKT,49684480,299325,2005-11-01 17:03:57 +36,codec block,03349104
TO7SE,/CHT_246.SKT,49985536,149130,2005-11-01 17:03:57 +36,codec block,03814602
TO7SE,/CHT_247.SKT,50135040,209643,2005-11-01 17:03:57 +36,codec block,03e23203
TO7SE,/CHT_248.SKT,50345984,114165,2005-11-01 17:03:57 +36,codec block,03ecbd01
TO7SE,/CHT_249.SKT,50460672,253306,2005-11-01 17:03:58 +36,codec block,0371dd03
TO7SE,/CHT_250.SKT,50714624,175764,2005-11-01 17:03:58 +36,codec block,038bae02
TO7SE,/CHT_251.SKT,50890752,242557,2005-11-01 17:03:58 +36,codec block,0374b303
TO7SE,/CHT_252.SKT,51134464,185912,2005-11-01 17:03:58 +36,codec block,032fd602
TO7SE,/CHT_253.SKT,51320832,175585,2005-11-06 23:17:27 +36,codec block,03d8ad02
TO7SE,/CHT_254.SKT,51496960,256720,2005-11-01 17:03:58 +36,codec block,03c7ea03
TO7SE,/CHT_255.SKT,51755008,228560,2005-11-01 17:03:58 +36,codec block,03c77c03
